typeID,materialTypeID,quantity
11646,35,5174
11646,37,94
11646,38,13
11646,39,14
11646,40,2
11646,11399,23
11646,11542,15
11646,11558,27
11648,34,13467
11648,35,8383
11648,36,570
11648,37,18
11648,38,3
11648,39,16
11648,11399,23
11648,11545,15
11648,11558,27
11653,34,89
11653,37,111
11653,39,88
11680,34,580
11680,35,320
11680,36,4
11680,37,9
11688,16670,31
11688,16679,11
11688,16682,1
11689,16672,31
11689,16679,11
11689,16682,1
11690,16671,31
11690,16679,11
11690,16682,1
11691,16673,31
11691,16679,11
11691,16682,1
11692,16673,22
11692,16680,7
11692,16681,2
11693,16671,22
11693,16680,7
11693,16681,2
11694,16672,22
11694,16680,7
11694,16681,2
11695,16670,22
11695,16680,7
11695,16681,2
11724,36,384
11724,38,24
11724,40,1
11725,34,4096
11725,35,1024
11725,37,64
11725,39,4
11732,34,512
11732,35,128
11732,37,8
11732,38,2
11733,37,40
11733,38,10
11734,11399,2
11735,37,32
11735,38,8
11736,36,192
11736,37,48
11736,38,12
11736,39,3
11737,35,128
11737,37,8
11738,35,192
11738,36,48
11738,37,12
11738,38,3
11739,34,160
11739,35,40
11739,36,10
11740,34,768
11740,38,3
11741,36,24
11741,37,6
11744,34,14628
11744,35,5718
11744,36,700
11744,37,414
11744,38,154
11744,39,60
11744,40,15
11746,36,89
11746,37,167
11746,38,80
11936,34,8419596
11936,35,2105337
11936,36,527416
11936,37,131693
11936,38,32913
11936,39,15928
11936,40,5962
11938,34,4778711
11938,35,1195440
11938,36,301302
11938,37,74894
11938,38,18684
11938,39,8782
11938,40,4078
11940,34,22778
11940,35,6111
11940,36,2889
11940,37,400
11942,34,22778
11942,35,6111
11942,36,2889
11942,37,400
11957,34,411111
11957,35,95556
11957,36,40000
11957,37,9444
11957,38,2444
11957,39,1222
11957,40,334
11957,3828,75
11957,11399,150
11957,11533,57
11957,11534,495
11957,11540,1800
11957,11544,3750
11957,11550,30
11957,11552,375
11957,11558,300
11959,34,411111
11959,35,95556
11959,36,40000
11959,37,9444
11959,38,2444
11959,39,1222
11959,40,334
11959,3828,75
11959,11399,150
11959,11533,60
11959,11534,495
11959,11540,1800
11959,11544,3750
11959,11550,30
11959,11552,375
11959,11558,300
11961,34,433333
11961,35,101111
11961,36,43333
11961,37,9000
11961,38,2222
11961,39,1000
11961,40,178
11961,3828,75
11961,11399,150
11961,11530,60
11961,11536,495
11961,11538,1800
11961,11542,3750
11961,11548,30
11961,11551,375
11961,11555,300
11963,34,433333
11963,35,101111
11963,36,43333
11963,37,9000
11963,38,2222
11963,39,1000
11963,40,178
11963,3828,75
11963,11399,150
11963,11530,57
11963,11536,495
11963,11538,1800
11963,11542,3750
11963,11548,30
11963,11551,375
11963,11555,300
11965,34,444444
11965,35,100000
11965,36,41111
11965,37,8889
11965,38,2222
11965,39,1112
11965,40,222
11965,3828,75
11965,11399,150
11965,11532,57
11965,11537,495
11965,11539,1800
11965,11543,3750
11965,11549,30
11965,11554,375
11965,11557,300
11969,34,422222
11969,35,96667
11969,36,43333
11969,37,10000
11969,38,2111
11969,39,1088
11969,40,200
11969,3828,75
11969,11399,150
11969,11531,57
11969,11535,495
11969,11541,1800
11969,11545,3750
11969,11547,30
11969,11553,375
11969,11556,300
11971,34,422222
11971,35,96667
11971,36,43333
11971,37,10000
11971,38,2111
11971,39,1088
11971,40,200
11971,3828,75
11971,11399,150
11971,11531,60
11971,11535,495
11971,11541,1800
11971,11545,3750
11971,11547,30
11971,11553,375
11971,11556,300
11978,34,533333
11978,35,140000
11978,36,34444
11978,37,8556
11978,38,1222
11978,39,822
11978,40,156
11978,3828,75
11978,11399,90
11978,11530,75
11978,11536,263
11978,11538,1800
11978,11542,2250
11978,11548,23
11978,11551,750
11978,11555,150
11985,34,544444
11985,35,130000
11985,36,31111
11985,37,8778
11985,38,1556
11985,39,888
11985,40,178
11985,3828,75
11985,11399,90
11985,11533,75
11985,11534,263
11985,11540,1800
11985,11544,2250
11985,11550,23
11985,11552,750
11985,11558,150
11987,34,577778
11987,35,115556
11987,36,33333
11987,37,8667
11987,38,1444
11987,39,778
11987,40,134
11987,3828,75
11987,11399,90
11987,11532,75
11987,11537,263
11987,11539,1800
11987,11543,2250
11987,11549,23
11987,11554,750
11987,11557,150
11989,34,566667
11989,35,134444
11989,36,32222
11989,37,8889
11989,38,1111
11989,39,800
11989,40,200
11989,3828,75
11989,11399,90
11989,11531,75
11989,11535,263
11989,11541,1800
11989,11545,2250
11989,11547,23
11989,11553,750
11989,11556,150
11993,34,544444
11993,35,122222
11993,36,36667
11993,37,10444
11993,38,3333
11993,39,1400
11993,40,556
11993,3828,150
11993,11399,150
11993,11533,75
11993,11534,398
11993,11540,1350
11993,11544,5625
11993,11550,38
11993,11552,450
11993,11558,450
11995,34,611111
11995,35,155556
11995,36,40000
11995,37,9889
11995,38,2667
11995,39,1266
11995,40,388
11995,3828,188
11995,11399,150
11995,11533,105
11995,11534,180
11995,11540,2970
11995,11544,6750
11995,11550,53
11995,11552,660
11995,11558,413
11999,34,511111
11999,35,188889
11999,36,40000
11999,37,10333
11999,38,2778
11999,39,1244
11999,40,244
11999,3828,150
11999,11399,150
11999,11530,75
11999,11536,398
11999,11538,1350
11999,11542,5625
11999,11548,38
11999,11551,450
11999,11555,450
12003,34,566667
12003,35,133333
12003,36,37778
12003,37,10667
12003,38,2889
12003,39,1312
12003,40,412
12003,3828,150
12003,11399,150
12003,11532,75
12003,11537,398
12003,11539,1350
12003,11543,5625
12003,11549,38
12003,11554,450
12003,11557,450
12005,34,622222
12005,35,133333
12005,36,41111
12005,37,10111
12005,38,2889
12005,39,1312
12005,40,356
12005,3828,150
12005,11399,150
12005,11531,75
12005,11535,398
12005,11541,1350
12005,11545,5625
12005,11547,38
12005,11553,450
12005,11556,450
12011,34,611111
12011,35,155556
12011,36,40000
12011,37,9889
12011,38,2667
12011,39,1266
12011,40,388
12011,3828,188
12011,11399,150
12011,11533,75
12011,11534,165
12011,11540,1350
12011,11544,5625
12011,11550,45
12011,11552,600
12011,11558,450
12013,34,611111
12013,35,166667
12013,36,38889
12013,37,10222
12013,38,2556
12013,39,1044
12013,40,422
12013,3828,188
12013,11399,150
12013,11530,105
12013,11536,180
12013,11538,2970
12013,11542,6750
12013,11548,53
12013,11551,660
12013,11555,413
12015,34,611111
12015,35,166667
12015,36,38889
12015,37,10222
12015,38,2556
12015,39,1044
12015,40,422
12015,3828,188
12015,11399,150
12015,11530,75
12015,11536,165
12015,11538,1350
12015,11542,5625
12015,11548,45
12015,11551,600
12015,11555,450
12017,34,633333
12017,35,144444
12017,36,42222
12017,37,10000
12017,38,2556
12017,39,1222
12017,40,322
12017,3828,188
12017,11399,150
12017,11532,105
12017,11537,180
12017,11539,2970
12017,11543,6750
12017,11549,53
12017,11554,660
12017,11557,413
12019,34,633333
12019,35,144444
12019,36,42222
12019,37,10000
12019,38,2556
12019,39,1222
12019,40,322
12019,3828,188
12019,11399,150
12019,11532,75
12019,11537,165
12019,11539,1350
12019,11543,5625
12019,11549,45
12019,11554,600
12019,11557,450
12021,34,577778
12021,35,144444
12021,36,38889
12021,37,10556
12021,38,3000
12021,39,1134
12021,40,288
12021,3828,188
12021,11399,150
12021,11531,105
12021,11535,180
12021,11541,2970
12021,11545,6750
12021,11547,53
12021,11553,660
12021,11556,413
12023,34,577778
12023,35,144444
12023,36,38889
12023,37,10556
12023,38,3000
12023,39,1134
12023,40,288
12023,3828,188
12023,11399,150
12023,11531,75
12023,11535,165
12023,11541,1350
12023,11545,5625
12023,11547,45
12023,11553,600
12023,11556,450
12032,34,17778
12032,35,5556
12032,36,2889
12032,37,1111
12032,38,56
12032,39,22
12032,3828,30
12032,11399,38
12032,11533,30
12032,11534,60
12032,11540,180
12032,11544,300
12032,11550,6
12032,11552,60
12032,11558,15
12034,34,17778
12034,35,15000
12034,36,2778
12034,37,111
12034,38,2
12034,39,4
12034,40,2
12034,3828,30
12034,11399,38
12034,11530,30
12034,11536,60
12034,11538,180
12034,11542,300
12034,11548,6
12034,11551,60
12034,11555,15
12036,34,17778
12036,35,15000
12036,36,2778
12036,37,111
12036,38,2
12036,39,4
12036,40,2
12036,3828,22
12036,11399,39
12036,11530,33
12036,11536,56
12036,11538,39
12036,11542,28
12036,11548,28
12036,11551,22
12036,11555,22
12038,34,16667
12038,35,12222
12038,36,2778
12038,37,11
12038,38,6
12038,39,2
12038,40,2
12038,3828,30
12038,11399,38
12038,11532,30
12038,11537,60
12038,11539,180
12038,11543,300
12038,11549,6
12038,11554,60
12038,11557,15
12042,34,13333
12042,35,11111
12042,36,4000
12042,37,33
12042,38,17
12042,39,12
12042,3828,38
12042,11399,45
12042,11531,30
12042,11535,30
12042,11541,135
12042,11545,900
12042,11547,8
12042,11553,90
12042,11556,30
12044,34,13333
12044,35,11111
12044,36,4000
12044,37,33
12044,38,17
12044,39,12
12044,3828,38
12044,11399,45
12044,11531,23
12044,11535,30
12044,11541,135
12044,11545,750
12044,11547,8
12044,11553,90
12044,11556,30
12052,34,17367
12052,35,14709
12052,36,68
12052,37,1
12052,38,1
12052,39,2
12052,40,4
12054,34,63753
12054,35,16381
12054,36,4321
12054,37,1006
12054,38,308
12054,39,112
12054,40,20
12056,34,3818
12056,35,3477
12056,36,3
12056,37,2
12058,34,3818
12058,35,3477
12058,36,3
12058,37,2
12058,11399,6
12058,11530,6
12058,11531,15
12058,11549,8
12066,34,19884
12066,35,8922
12066,36,1113
12066,37,49
12066,38,24
12066,39,4
12066,40,2
12068,34,19884
12068,35,8922
12068,36,1113
12068,37,49
12068,38,24
12068,39,4
12068,40,2
12068,11399,12
12068,11530,12
12068,11531,15
12068,11549,8
12076,34,17367
12076,35,14709
12076,36,68
12076,37,1
12076,38,1
12076,39,2
12076,40,4
12076,11399,33
12076,11530,48
12076,11531,15
12076,11549,8
12084,34,63753
12084,35,16381
12084,36,4321
12084,37,1006
12084,38,308
12084,39,112
12084,40,20
12084,11399,75
12084,11530,96
12084,11531,15
12084,11549,8
12102,34,35778
12102,35,4679
12102,38,17
12102,40,16
12102,9838,45
12102,11399,14
12102,11539,14
12102,11554,23
12108,34,7547
12108,35,3947
12108,36,2250
12108,37,1667
12108,38,111
12108,3687,3
12108,3689,2
12198,34,17498
12198,35,5814
12198,36,3239
12198,37,851
12198,38,197
12198,39,178
12198,40,44
12198,3687,11
12199,34,69991
12199,35,23258
12199,36,12956
12199,37,3404
12199,38,787
12199,39,712
12199,40,178
12199,3687,17
12200,34,279966
12200,35,93031
12200,36,51822
12200,37,13618
12200,38,3147
12200,39,2844
12200,40,712
12200,3687,22
12217,34,16271
12217,35,2127
12217,38,8
12217,40,6
12219,34,2201418
12219,35,434123
12219,36,110079
12219,37,45664
12219,38,7656
12219,39,2268
12219,40,1528
12221,34,16271
12221,35,2127
12221,38,8
12221,40,6
12221,9838,23
12221,11399,9
12221,11539,9
12221,11554,15
12223,34,2201418
12223,35,434123
12223,36,110079
12223,37,45664
12223,38,7656
12223,39,2268
12223,40,1528
12223,9838,38
12223,11539,18
12223,11554,60
12225,34,35778
12225,35,4679
12225,38,17
12225,40,16
12235,2867,20
12235,2868,36
12235,2869,29
12235,2870,31
12235,2871,20
12235,2872,20
12235,2875,31
12235,2876,13
12235,21037,9
12236,2867,20
12236,2868,36
12236,2869,29
12236,2870,31
12236,2871,20
12236,2872,20
12236,2875,31
12236,2876,13
12236,21037,9
12237,2867,1
12237,2870,4
12237,2872,1
12237,2875,2
12237,2876,1
12237,21037,1
12238,2867,2
12238,2869,5
12238,2870,4
12238,2871,4
12238,2872,4
12238,2875,4
12238,21037,2
12239,2867,5
12239,2869,7
12239,2870,7
12239,2871,5
12239,2872,5
12239,2875,7
12239,21037,4
12257,34,4547
12257,35,3208
12257,36,274
12257,37,592
12257,40,24
12259,34,4547
12259,35,3208
12259,36,274
12259,37,592
12259,40,24
12259,9838,30
12259,11399,12
12259,11539,15
12259,11554,38
12261,34,12169
12261,35,6778
12261,36,1099
12261,37,3276
12261,40,138
12263,34,12169
12263,35,6778
12263,36,1099
12263,37,3276
12263,40,138
12263,9838,45
12263,11399,24
12263,11539,30
12263,11554,53
12265,34,1484
12265,35,211
12265,36,397
12265,37,198
12265,39,40
12265,40,6
12267,34,1484
12267,35,211
12267,36,397
12267,37,198
12267,39,40
12267,40,6
12267,9838,23
12267,11539,15
12267,11554,30
12269,34,1486
12269,35,1486
12269,36,1486
12269,37,1486
12269,39,100
12269,40,48
12271,34,1486
12271,35,1486
12271,36,1486
12271,37,1486
12271,39,100
12271,40,48
12271,9838,30
12271,11539,23
12271,11554,45
12274,34,1351
12274,36,636
12274,37,4
12274,39,14
12274,40,4
12304,37,2
12304,38,6
12306,37,2
12306,38,6
12339,37,2
12339,38,6
12340,37,2
12340,38,6
12341,37,2
12341,38,6
12342,37,2
12342,38,6
12343,37,2
12343,38,6
12344,34,4600
12344,35,1583
12344,36,1167
12344,37,63
12344,38,50
12344,39,18
12346,34,4600
12346,35,1583
12346,36,1167
12346,37,63
12346,38,50
12346,39,18
12346,9848,5
12346,11399,5
12346,11690,17
12354,34,77413
12354,35,19793
12354,36,5731
12354,37,1206
12354,38,343
12354,39,206
12354,40,18
12356,34,77413
12356,35,19793
12356,36,5731
12356,37,1206
12356,38,343
12356,39,206
12356,40,18
12356,9848,14
12356,11399,33
12356,11690,32
12369,37,2
12369,38,6
12370,37,2
12370,38,6
12371,37,2
12371,38,6
12372,37,2
12372,38,6
12373,37,2
12373,38,6
12374,37,2
12374,38,6
12375,37,2
12375,38,6
12377,37,2
12377,38,6
12378,37,2
12378,38,6
12379,37,2
12379,38,6
12380,37,2
12380,38,6
12381,37,2
12381,38,6
12382,37,2
12382,38,6
12384,37,2
12384,38,6
12444,37,2
12444,38,6
12445,37,2
12445,38,6
12446,37,2
12446,38,6
12447,37,2
12447,38,6
12448,37,2
12448,38,6
12449,37,2
12449,38,6
12450,37,2
12450,38,6
12451,37,2
12451,38,6
12452,37,2
12452,38,6
12453,37,2
12453,38,6
12454,37,2
12454,38,6
12455,37,2
12455,38,6
12456,37,2
12456,38,6
12457,37,2
12457,38,6
12460,37,2
12460,38,6
12461,37,2
12461,38,6
12462,37,2
12462,38,6
12463,37,2
12463,38,6
12465,37,2
12465,38,6
12466,37,2
12466,38,6
12467,37,2
12467,38,6
12468,37,2
12468,38,6
12469,37,2
12469,38,6
12474,37,2
12474,38,6
12475,37,2
12475,38,6
12476,37,2
12476,38,6
12477,37,2
12477,38,6
12479,37,2
12479,38,6
12480,37,2
12480,38,6
12481,37,2
12481,38,6
12528,37,2
12528,38,6
12529,37,2
12529,38,6
12530,37,2
12530,38,6
12531,37,2
12531,38,6
12532,37,2
12532,38,6
12533,37,2
12533,38,6
12534,37,2
12534,38,6
12535,37,2
12535,38,6
12536,37,2
12536,38,6
12537,37,2
12537,38,6
12538,37,2
12538,38,6
12539,37,2
12539,38,6
12540,37,2
12540,38,6
12541,37,2
12541,38,6
12542,37,2
12542,38,6
12543,37,2
12543,38,6
12544,37,2
12544,38,6
12545,37,2
12545,38,6
12546,37,2
12546,38,6
12547,37,2
12547,38,6
12548,37,2
12548,38,6
12549,37,2
12549,38,6
12550,37,2
12550,38,6
12551,37,2
12551,38,6
12552,11399,1
12557,11399,1
12557,16672,261
12557,16679,45
12559,11399,1
12559,16672,261
12559,16679,45
12561,11399,1
12563,11399,1
12563,16672,108
12563,16679,45
12565,11399,1
12565,16672,108
12565,16679,45
12597,37,2
12597,38,6
12598,37,2
12598,38,6
12599,37,2
12599,38,6
12600,37,2
12600,38,6
12601,37,2
12601,38,6
12604,34,496
12604,36,31
12608,11399,1
12608,16673,300
12608,16679,120
12610,11399,1
12612,11399,1
12612,16670,60
12612,16679,60
12614,11399,1
12614,16670,60
12614,16679,60
12616,11399,1
12618,11399,1
12618,16671,150
12618,16679,75
12620,11399,1
12620,16671,150
12620,16679,75
12625,11399,1
12625,16673,300
12625,16679,120
12629,11399,1
12631,11399,3
12631,16673,600
12631,16679,150
12633,11399,3
12633,16673,600
12633,16679,150
12709,34,840
12709,35,183
12709,36,470
12709,37,4
12709,40,4
12711,34,71
12711,35,24
12711,36,1
12713,34,71
12713,35,24
12713,36,1
12715,34,71
12715,35,24
12715,36,1
12717,34,71
12717,35,24
12717,36,1
12729,34,71111
12729,35,12667
12729,36,6667
12729,37,444
12729,38,222
12729,39,66
12729,40,12
12729,3828,113
12729,11399,60
12729,11533,113
12729,11534,90
12729,11540,1200
12729,11544,3000
12729,11550,38
12729,11552,225
12729,11558,150
12731,34,59444
12731,35,15333
12731,36,5833
12731,37,1389
12731,38,278
12731,39,88
12731,40,14
12731,3828,225
12731,11399,105
12731,11533,75
12731,11534,135
12731,11540,1800
12731,11544,5250
12731,11550,45
12731,11552,300
12731,11558,375
12733,34,47222
12733,35,14444
12733,36,6500
12733,37,611
12733,38,278
12733,39,88
12733,40,26
12733,3828,113
12733,11399,60
12733,11532,113
12733,11537,90
12733,11539,1200
12733,11543,3000
12733,11549,38
12733,11554,225
12733,11557,150
12735,34,82222
12735,35,9333
12735,36,3889
12735,37,667
12735,38,133
12735,39,88
12735,40,12
12735,3828,113
12735,11399,60
12735,11530,113
12735,11536,90
12735,11538,1200
12735,11542,3000
12735,11548,38
12735,11551,225
12735,11555,150
12743,34,53333
12743,35,13444
12743,36,5111
12743,37,356
12743,38,244
12743,39,56
12743,40,22
12743,3828,113
12743,11399,60
12743,11531,113
12743,11535,90
12743,11541,1200
12743,11545,3000
12743,11547,38
12743,11553,225
12743,11556,150
12745,34,69444
12745,35,11667
12745,36,4556
12745,37,611
12745,38,189
12745,39,56
12745,40,12
12745,3828,225
12745,11399,105
12745,11531,75
12745,11535,135
12745,11541,1800
12745,11545,5250
12745,11547,45
12745,11553,300
12745,11556,375
12747,34,73333
12747,35,18889
12747,36,7333
12747,37,1233
12747,38,344
12747,39,112
12747,40,18
12747,3828,225
12747,11399,105
12747,11530,75
12747,11536,135
12747,11538,1800
12747,11542,5250
12747,11548,45
12747,11551,300
12747,11555,375
12753,34,80556
12753,35,18111
12753,36,5667
12753,37,556
12753,38,183
12753,39,88
12753,40,20
12753,3828,225
12753,11399,105
12753,11532,75
12753,11537,135
12753,11539,1800
12753,11543,5250
12753,11549,45
12753,11554,300
12753,11557,375
12761,11399,30
12761,16673,6000
12761,16679,1500
12763,11399,1
12765,11399,30
12765,16673,6000
12765,16679,1500
12767,11399,12
12767,16673,2400
12767,16679,600
12769,11399,1
12771,11399,12
12771,16673,2400
12771,16679,600
12773,11399,6
12773,16673,1200
12773,16679,480
12775,11399,15
12775,16673,3000
12775,16679,1200
12777,11399,6
12777,16673,1200
12777,16679,480
12779,11399,15
12779,16673,3000
12779,16679,1200
12781,11399,1
12783,11399,1
12785,11399,6
12785,16670,240
12785,16679,240
12787,11399,15
12787,16670,600
12787,16679,600
12789,11399,6
12789,16670,240
12789,16679,240
12791,11399,15
12791,16670,600
12791,16679,600
12793,11399,1
12795,11399,1
12797,11399,1
12799,11399,1
12801,11399,6
12801,16671,600
12801,16679,300
12803,11399,15
12803,16671,1500
12803,16679,750
12805,11399,6
12805,16671,600
12805,16679,300
12807,11399,15
12807,16671,1500
12807,16679,750
12810,11399,1
12812,11399,1
12814,11399,6
12814,16672,432
12814,16679,180
12816,11399,15
12816,16672,1080
12816,16679,450
12818,11399,6
12818,16672,432
12818,16679,180
